이동인구(합),출발 시군구 코드,도착 시군구 코드
6699.45,시흥시,서대문구
11426.61,시흥시,마포구
11332.37,시흥시,양천구
20565.79,시흥시,강서구
53498.27,시흥시,구로구
47233.18,시흥시,금천구
39947.31,시흥시,영등포구
12837.2,시흥시,동작구
27875.63,시흥시,관악구
33079.02,시흥시,서초구
41890.91,시흥시,강남구
12297.49,시흥시,송파구
4005.75,시흥시,강동구
14516.46,군포시,종로구
25058.06,군포시,중구
13935.82,군포시,용산구
5287.24,군포시,성동구
3669.81,군포시,광진구
3933.02,군포시,동대문구
938.82,군포시,중랑구
2481.67,군포시,성북구
899.31,군포시,강북구
844.71,군포시,도봉구
1216.01,군포시,노원구
1154.28,군포시,은평구
7439.54,군포시,서대문구
10678.08,군포시,마포구
2579.16,군포시,양천구
11280.51,군포시,강서구
19947.25,군포시,구로구
32610.59,군포시,금천구
31296.44,군포시,영등포구
11223.7,군포시,동작구
17643.66,군포시,관악구
52030.81,군포시,서초구
57111.32,군포시,강남구
14305.67,군포시,송파구
3993.7,군포시,강동구
9037.51,의왕시,종로구
14936.13,의왕시,중구
8901.14,의왕시,용산구
3708.54,의왕시,성동구
2085.16,의왕시,광진구
1956.98,의왕시,동대문구
794.8199999999999,의왕시,중랑구
1364.6,의왕시,성북구
486.5,의왕시,강북구
410.24,의왕시,도봉구
905.17,의왕시,노원구
726.37,의왕시,은평구
4652.84,의왕시,서대문구
5365.29,의왕시,마포구
2177.95,의왕시,양천구
5429.27,의왕시,강서구
8033.14,의왕시,구로구
13408.38,의왕시,금천구
13525.21,의왕시,영등포구
7724.93,의왕시,동작구
10207.54,의왕시,관악구
41776.23,의왕시,서초구
39530.36,의왕시,강남구
10308.91,의왕시,송파구
2801.18,의왕시,강동구
33437.64,하남시,종로구
48046.39,하남시,중구
17919.06,하남시,용산구
38404.49,하남시,성동구
47725.56,하남시,광진구
21285.49,하남시,동대문구
13511.83,하남시,중랑구
8455.01,하남시,성북구
3206.0,하남시,강북구
3430.49,하남시,도봉구
10096.13,하남시,노원구
2737.33,하남시,은평구
11835.89,하남시,서대문구
15368.22,하남시,마포구
3279.36,하남시,양천구
9766.96,하남시,강서구
6908.68,하남시,구로구
5751.21,하남시,금천구
26438.25,하남시,영등포구
8499.9,하남시,동작구
7216.06,하남시,관악구
74402.73,하남시,서초구
175914.85,하남시,강남구
303357.66,하남시,송파구
348700.26,하남시,강동구
6996.28,용인시,종로구
8868.64,용인시,중구
4282.91,용인시,용산구
3434.29,용인시,성동구
2551.24,용인시,광진구
2317.65,용인시,동대문구
1338.18,용인시,중랑구
1344.97,용인시,성북구
758.23,용인시,강북구
627.87,용인시,도봉구
1294.9,용인시,노원구
910.68,용인시,은평구
2553.85,용인시,서대문구
2807.14,용인시,마포구
1134.84,용인시,양천구
2408.22,용인시,강서구
3119.02,용인시,구로구
2855.77,용인시,금천구
5612.95,용인시,영등포구
2907.74,용인시,동작구
3341.49,용인시,관악구
22739.85,용인시,서초구
35694.48,용인시,강남구
15076.94,용인시,송파구
4194.94,용인시,강동구
21134.57,용인시,종로구
30558.93,용인시,중구
10929.88,용인시,용산구
10712.28,용인시,성동구
7871.26,용인시,광진구
4298.86,용인시,동대문구
1285.18,용인시,중랑구
3118.65,용인시,성북구
1253.15,용인시,강북구
970.86,용인시,도봉구
2194.67,용인시,노원구
1337.8,용인시,은평구
7512.12,용인시,서대문구
7823.27,용인시,마포구
1696.76,용인시,양천구
8355.13,용인시,강서구
6828.92,용인시,구로구
7119.69,용인시,금천구
16981.94,용인시,영등포구
6231.65,용인시,동작구
7399.41,용인시,관악구
85535.79,용인시,서초구
132348.63,용인시,강남구
45847.82,용인시,송파구
12186.61,용인시,강동구
26386.52,용인시,종로구
36622.06,용인시,중구
13943.19,용인시,용산구
12670.63,용인시,성동구
8841.04,용인시,광진구
4928.39,용인시,동대문구
1293.8,용인시,중랑구
3327.9,용인시,성북구
1408.72,용인시,강북구
824.43,용인시,도봉구
1706.39,용인시,노원구
1775.15,용인시,은평구
8903.79,용인시,서대문구
9070.19,용인시,마포구
1566.04,용인시,양천구
9280.38,용인시,강서구
7151.36,용인시,구로구
8020.22,용인시,금천구
22267.48,용인시,영등포구
8029.54,용인시,동작구
8641.41,용인시,관악구
123223.39,용인시,서초구
178088.2,용인시,강남구
53120.83,용인시,송파구
12976.15,용인시,강동구
25180.03,파주시,종로구
39554.94,파주시,중구
20053.11,파주시,용산구
8729.24,파주시,성동구
4196.19,파주시,광진구
5989.0,파주시,동대문구
1871.76,파주시,중랑구
5338.74,파주시,성북구
2564.21,파주시,강북구
3084.73,파주시,도봉구
3942.29,파주시,노원구
27185.72,파주시,은평구
25276.17,파주시,서대문구
49438.42,파주시,마포구
7009.29,파주시,양천구
35761.16,파주시,강서구
10326.9,파주시,구로구
7992.92,파주시,금천구
35182.07,파주시,영등포구
7285.11,파주시,동작구
5884.94,파주시,관악구
17753.45,파주시,서초구
26769.09,파주시,강남구
8635.48,파주시,송파구
3885.38,파주시,강동구
2058.38,이천시,종로구
2550.43,이천시,중구
1811.72,이천시,용산구
2033.52,이천시,성동구
2059.33,이천시,광진구
1397.76,이천시,동대문구
972.82,이천시,중랑구
1219.75,이천시,성북구
629.95,이천시,강북구
600.6999999999999,이천시,도봉구
2382.27,이천시,노원구
579.14,이천시,은평구
868.88,이천시,서대문구
1104.86,이천시,마포구
533.2,이천시,양천구
1198.15,이천시,강서구
1271.36,이천시,구로구
1051.11,이천시,금천구
1861.25,이천시,영등포구
1258.47,이천시,동작구
1854.44,이천시,관악구
9626.35,이천시,서초구
12869.56,이천시,강남구
11062.95,이천시,송파구
4933.78,이천시,강동구
1547.98,안성시,종로구
2235.28,안성시,중구
1012.49,안성시,용산구
775.08,안성시,성동구
1200.49,안성시,광진구
694.69,안성시,동대문구
811.79,안성시,중랑구
646.26,안성시,성북구
426.28,안성시,강북구
357.88,안성시,도봉구
782.5,안성시,노원구
405.55,안성시,은평구
640.67,안성시,서대문구
837.21,안성시,마포구
316.49,안성시,양천구
987.84,안성시,강서구
954.09,안성시,구로구
874.33,안성시,금천구
2013.83,안성시,영등포구
1135.74,안성시,동작구
1248.27,안성시,관악구
6351.88,안성시,서초구
5625.08,안성시,강남구
2841.51,안성시,송파구
1186.17,안성시,강동구
30616.62,김포시,종로구
48436.17,김포시,중구
21484.88,김포시,용산구
9553.29,김포시,성동구
4879.77,김포시,광진구
5237.55,김포시,동대문구
1740.19,김포시,중랑구
5639.73,김포시,성북구
1881.49,김포시,강북구
1744.48,김포시,도봉구
3148.42,김포시,노원구
11048.46,김포시,은평구
27598.41,김포시,서대문구
59451.26,김포시,마포구
33809.02,김포시,양천구
202833.4,김포시,강서구
25327.59,김포시,구로구
15784.79,김포시,금천구
95164.8,김포시,영등포구
14717.7,김포시,동작구
10934.4,김포시,관악구
36047.62,김포시,서초구
53205.93,김포시,강남구
14953.57,김포시,송파구
5140.84,김포시,강동구
15369.87,화성시,종로구
27487.89,화성시,중구
12033.72,화성시,용산구
7326.6,화성시,성동구
5271.25,화성시,광진구
3816.51,화성시,동대문구
1314.19,화성시,중랑구
2786.62,화성시,성북구
1452.27,화성시,강북구
1284.09,화성시,도봉구
2321.18,화성시,노원구
1829.63,화성시,은평구
8056.3,화성시,서대문구
9578.09,화성시,마포구
3142.53,화성시,양천구
10934.04,화성시,강서구
15715.19,화성시,구로구
19588.66,화성시,금천구
20869.53,화성시,영등포구
8267.29,화성시,동작구
13874.39,화성시,관악구
63504.05,화성시,서초구
86783.76,화성시,강남구
27901.44,화성시,송파구
8148.02,화성시,강동구
12151.19,광주시,종로구
17908.36,광주시,중구
8598.12,광주시,용산구
14119.01,광주시,성동구
13015.65,광주시,광진구
7009.53,광주시,동대문구
4361.19,광주시,중랑구
4299.88,광주시,성북구
2341.43,광주시,강북구
1999.3,광주시,도봉구
4774.01,광주시,노원구
1904.34,광주시,은평구
4606.74,광주시,서대문구
6030.15,광주시,마포구
1375.14,광주시,양천구
6558.27,광주시,강서구
4732.41,광주시,구로구
5454.28,광주시,금천구
11067.95,광주시,영등포구
6005.93,광주시,동작구
6186.76,광주시,관악구
59645.94,광주시,서초구
112743.28,광주시,강남구
80617.18,광주시,송파구
40502.44,광주시,강동구
25993.34,양주시,종로구
22959.44,양주시,중구
7499.59,양주시,용산구
12691.77,양주시,성동구
7639.66,양주시,광진구
16844.24,양주시,동대문구
12644.91,양주시,중랑구
13871.41,양주시,성북구
16316.4,양주시,강북구
30235.38,양주시,도봉구
40613.29,양주시,노원구
21628.04,양주시,은평구
7301.75,양주시,서대문구
7564.94,양주시,마포구
1577.94,양주시,양천구
5220.83,양주시,강서구
2893.83,양주시,구로구
1784.24,양주시,금천구
8135.4,양주시,영등포구
3399.07,양주시,동작구
2621.84,양주시,관악구
13384.54,양주시,서초구
28542.35,양주시,강남구
16401.75,양주시,송파구
8128.68,양주시,강동구
3211.99,포천시,종로구
2408.42,포천시,중구
1310.17,포천시,용산구
2667.09,포천시,성동구
3569.7,포천시,광진구
3225.91,포천시,동대문구
4222.92,포천시,중랑구
3106.06,포천시,성북구
3108.03,포천시,강북구
5998.54,포천시,도봉구
10779.07,포천시,노원구
1273.15,포천시,은평구
1174.0,포천시,서대문구
1131.96,포천시,마포구
686.92,포천시,양천구
1339.43,포천시,강서구
898.24,포천시,구로구
361.81,포천시,금천구
1541.33,포천시,영등포구
976.23,포천시,동작구
572.26,포천시,관악구
3798.33,포천시,서초구
6351.7,포천시,강남구
6311.2,포천시,송파구
3013.15,포천시,강동구
1736.53,여주시,종로구
1393.62,여주시,중구
801.8100000000001,여주시,용산구
906.59,여주시,성동구
1309.52,여주시,광진구
827.18,여주시,동대문구
790.14,여주시,중랑구
847.7,여주시,성북구
307.32,여주시,강북구
442.8,여주시,도봉구
656.47,여주시,노원구
452.11,여주시,은평구
618.22,여주시,서대문구
538.06,여주시,마포구
290.88,여주시,양천구
624.4,여주시,강서구
626.81,여주시,구로구
503.42,여주시,금천구
1132.16,여주시,영등포구
648.05,여주시,동작구
875.3100000000001,여주시,관악구
4710.99,여주시,서초구
6375.58,여주시,강남구
3636.32,여주시,송파구
2308.6,여주시,강동구
1071.01,연천군,종로구
596.03,연천군,중구
396.66,연천군,용산구
262.61,연천군,성동구
535.0699999999999,연천군,광진구
528.96,연천군,동대문구
310.9,연천군,중랑구
514.72,연천군,성북구
214.21,연천군,강북구
860.65,연천군,도봉구
1045.09,연천군,노원구
389.83,연천군,은평구
1407.23,연천군,서대문구
458.1,연천군,마포구
146.51,연천군,양천구
378.36,연천군,강서구
295.17,연천군,구로구
100.94,연천군,금천구
281.15,연천군,영등포구
206.66,연천군,동작구
90.24,연천군,관악구
361.99,연천군,서초구
747.9200000000001,연천군,강남구
368.32,연천군,송파구
453.0,연천군,강동구
2045.37,가평군,종로구
2205.83,가평군,중구
1832.0,가평군,용산구
1361.66,가평군,성동구
1659.11,가평군,광진구
2836.48,가평군,동대문구
3522.47,가평군,중랑구
1502.02,가평군,성북구
773.63,가평군,강북구
950.73,가평군,도봉구
3094.8,가평군,노원구
422.92,가평군,은평구
707.41,가평군,서대문구
1102.9,가평군,마포구
350.83,가평군,양천구
890.05,가평군,강서구
741.1899999999999,가평군,구로구
186.25,가평군,금천구
1115.35,가평군,영등포구
784.81,가평군,동작구
510.38,가평군,관악구
2119.75,가평군,서초구
4321.98,가평군,강남구
4803.93,가평군,송파구
3150.97,가평군,강동구
7733.09,양평군,종로구
8621.97,양평군,중구
3686.39,양평군,용산구
6802.78,양평군,성동구
5921.8,양평군,광진구
9800.18,양평군,동대문구
7356.26,양평군,중랑구
3249.27,양평군,성북구
1325.74,양평군,강북구
1298.6,양평군,도봉구
4089.72,양평군,노원구
821.07,양평군,은평구
2002.73,양평군,서대문구
2692.38,양평군,마포구
802.54,양평군,양천구
1760.21,양평군,강서구
1354.52,양평군,구로구
820.38,양평군,금천구
3898.52,양평군,영등포구
2521.58,양평군,동작구
1413.96,양평군,관악구
8646.82,양평군,서초구
15793.94,양평군,강남구
16797.02,양평군,송파구
14229.31,양평군,강동구
9110.21,강원도,종로구
9696.44,강원도,중구
6375.99,강원도,용산구
5071.3,강원도,성동구
8855.6,강원도,광진구
7358.84,강원도,동대문구
5420.78,강원도,중랑구
4178.37,강원도,성북구
2009.76,강원도,강북구
1910.56,강원도,도봉구
5764.34,강원도,노원구
1966.36,강원도,은평구
5077.0,강원도,서대문구
3473.81,강원도,마포구
1624.32,강원도,양천구
4881.36,강원도,강서구
2741.83,강원도,구로구
1491.35,강원도,금천구
6167.8,강원도,영등포구
3044.73,강원도,동작구
2774.93,강원도,관악구
13728.42,강원도,서초구
22079.82,강원도,강남구
20821.12,강원도,송파구
8517.8,강원도,강동구
6094.93,충청북도,종로구
6050.95,충청북도,중구
4198.41,충청북도,용산구
2112.86,충청북도,성동구
4405.65,충청북도,광진구
2435.74,충청북도,동대문구
1636.17,충청북도,중랑구
1875.97,충청북도,성북구
833.05,충청북도,강북구
1169.73,충청북도,도봉구
2086.24,충청북도,노원구
955.07,충청북도,은평구
3214.41,충청북도,서대문구
1963.03,충청북도,마포구
1171.75,충청북도,양천구
2531.12,충청북도,강서구
2329.4,충청북도,구로구
1324.15,충청북도,금천구
4820.63,충청북도,영등포구
2361.68,충청북도,동작구
2255.39,충청북도,관악구
13602.48,충청북도,서초구
16646.99,충청북도,강남구
14518.03,충청북도,송파구
4468.32,충청북도,강동구
10872.85,충청남도,종로구
12362.93,충청남도,중구
9931.47,충청남도,용산구
3648.84,충청남도,성동구
3582.36,충청남도,광진구
3246.09,충청남도,동대문구
1584.93,충청남도,중랑구
2888.72,충청남도,성북구
1350.74,충청남도,강북구
1110.13,충청남도,도봉구
1967.43,충청남도,노원구
1935.44,충청남도,은평구
6602.01,충청남도,서대문구
4850.31,충청남도,마포구
3255.43,충청남도,양천구
6639.46,충청남도,강서구
7820.9,충청남도,구로구
6153.8,충청남도,금천구
12880.83,충청남도,영등포구
5316.44,충청남도,동작구
5175.69,충청남도,관악구
23746.65,충청남도,서초구
27105.32,충청남도,강남구
13739.04,충청남도,송파구
3940.22,충청남도,강동구
2203.74,전라북도,종로구
1910.77,전라북도,중구
2495.44,전라북도,용산구
581.01,전라북도,성동구
1050.81,전라북도,광진구
525.88,전라북도,동대문구
314.29,전라북도,중랑구
683.25,전라북도,성북구
447.32,전라북도,강북구
237.89,전라북도,도봉구
614.38,전라북도,노원구
515.3,전라북도,은평구
1754.38,전라북도,서대문구
865.26,전라북도,마포구
557.11,전라북도,양천구
1069.08,전라북도,강서구
805.76,전라북도,구로구
424.15,전라북도,금천구
1849.23,전라북도,영등포구
1193.3,전라북도,동작구
707.15,전라북도,관악구
5306.45,전라북도,서초구
6768.11,전라북도,강남구
4832.29,전라북도,송파구
961.63,전라북도,강동구
1059.08,전라남도,종로구
657.8199999999999,전라남도,중구
1520.54,전라남도,용산구
356.19,전라남도,성동구
251.25,전라남도,광진구
148.89,전라남도,동대문구
139.7,전라남도,중랑구
265.56,전라남도,성북구
163.42,전라남도,강북구
89.72,전라남도,도봉구
201.9,전라남도,노원구
159.93,전라남도,은평구
1030.14,전라남도,서대문구
266.85,전라남도,마포구
382.67,전라남도,양천구
625.72,전라남도,강서구
316.39,전라남도,구로구
158.91,전라남도,금천구
507.85,전라남도,영등포구
421.92,전라남도,동작구
335.37,전라남도,관악구
1386.71,전라남도,서초구
3334.19,전라남도,강남구
1932.1,전라남도,송파구
430.95,전라남도,강동구
3283.57,경상북도,종로구
2373.76,경상북도,중구
1985.08,경상북도,용산구
781.48,경상북도,성동구
1181.49,경상북도,광진구
1404.94,경상북도,동대문구
454.96,경상북도,중랑구
974.51,경상북도,성북구
349.51,경상북도,강북구
349.94,경상북도,도봉구
620.52,경상북도,노원구
406.9,경상북도,은평구
2439.12,경상북도,서대문구
770.89,경상북도,마포구
538.01,경상북도,양천구
934.23,경상북도,강서구
502.28,경상북도,구로구
378.85,경상북도,금천구
1592.27,경상북도,영등포구
975.18,경상북도,동작구
951.61,경상북도,관악구
4107.13,경상북도,서초구
7084.96,경상북도,강남구
5021.78,경상북도,송파구
1194.86,경상북도,강동구
1048.44,경상남도,종로구
1385.46,경상남도,중구
964.93,경상남도,용산구
182.11,경상남도,성동구
304.01,경상남도,광진구
244.56,경상남도,동대문구
114.8,경상남도,중랑구
276.78,경상남도,성북구
128.29,경상남도,강북구
69.17999999999999,경상남도,도봉구
169.41,경상남도,노원구
83.92,경상남도,은평구
854.35,경상남도,서대문구
371.13,경상남도,마포구
211.07,경상남도,양천구
591.95,경상남도,강서구
218.23,경상남도,구로구
174.61,경상남도,금천구
627.31,경상남도,영등포구
298.51,경상남도,동작구
270.07,경상남도,관악구
2150.67,경상남도,서초구
2773.64,경상남도,강남구
1601.54,경상남도,송파구
379.85,경상남도,강동구
605.86,제주특별자치도,종로구
384.22,제주특별자치도,중구
197.35,제주특별자치도,용산구
123.27,제주특별자치도,성동구
113.93,제주특별자치도,광진구
78.74,제주특별자치도,동대문구
37.24,제주특별자치도,중랑구
122.91,제주특별자치도,성북구
45.34,제주특별자치도,강북구
50.45,제주특별자치도,도봉구
84.69,제주특별자치도,노원구
193.87,제주특별자치도,은평구
607.0,제주특별자치도,서대문구
316.0,제주특별자치도,마포구
339.4,제주특별자치도,양천구
5890.17,제주특별자치도,강서구
223.95,제주특별자치도,구로구
66.8,제주특별자치도,금천구
557.24,제주특별자치도,영등포구
211.49,제주특별자치도,동작구
108.24,제주특별자치도,관악구
705.66,제주특별자치도,서초구
1079.05,제주특별자치도,강남구
472.52,제주특별자치도,송파구
193.94,제주특별자치도,강동구
