이동인구(합),출발 시군구 코드,도착 시군구 코드
9143.79,용인시,중구
8281.85,용인시,용산구
9009.68,용인시,성동구
8978.99,용인시,광진구
5530.38,용인시,동대문구
4227.95,용인시,중랑구
5210.04,용인시,성북구
2689.78,용인시,강북구
2716.01,용인시,도봉구
4833.45,용인시,노원구
3683.15,용인시,은평구
4712.68,용인시,서대문구
8568.31,용인시,마포구
3699.27,용인시,양천구
6173.69,용인시,강서구
8723.88,용인시,구로구
5179.42,용인시,금천구
11456.72,용인시,영등포구
8847.27,용인시,동작구
10158.24,용인시,관악구
38406.67,용인시,서초구
51408.79,용인시,강남구
37466.63,용인시,송파구
12794.89,용인시,강동구
7724.26,용인시,종로구
7530.72,용인시,중구
5972.36,용인시,용산구
6256.51,용인시,성동구
8185.04,용인시,광진구
3770.01,용인시,동대문구
3266.96,용인시,중랑구
3656.71,용인시,성북구
1899.9,용인시,강북구
1513.91,용인시,도봉구
3114.8,용인시,노원구
2698.93,용인시,은평구
3650.71,용인시,서대문구
7334.86,용인시,마포구
2519.78,용인시,양천구
4822.33,용인시,강서구
5078.62,용인시,구로구
3395.03,용인시,금천구
6817.78,용인시,영등포구
6858.01,용인시,동작구
7932.72,용인시,관악구
37300.86,용인시,서초구
50664.09,용인시,강남구
28410.65,용인시,송파구
8628.98,용인시,강동구
15201.49,파주시,종로구
11873.66,파주시,중구
17984.99,파주시,용산구
9960.73,파주시,성동구
8709.52,파주시,광진구
10268.22,파주시,동대문구
8745.14,파주시,중랑구
15217.41,파주시,성북구
10044.43,파주시,강북구
12141.14,파주시,도봉구
16537.07,파주시,노원구
68577.49,파주시,은평구
32078.55,파주시,서대문구
60618.33,파주시,마포구
24156.92,파주시,양천구
53709.66,파주시,강서구
25383.86,파주시,구로구
8741.36,파주시,금천구
34566.63,파주시,영등포구
14462.0,파주시,동작구
14121.01,파주시,관악구
14649.95,파주시,서초구
16416.68,파주시,강남구
13702.71,파주시,송파구
9298.49,파주시,강동구
2406.43,이천시,종로구
2399.46,이천시,중구
2882.2,이천시,용산구
4247.47,이천시,성동구
7816.84,이천시,광진구
4479.97,이천시,동대문구
5261.0,이천시,중랑구
3724.45,이천시,성북구
2341.62,이천시,강북구
2293.42,이천시,도봉구
5551.01,이천시,노원구
2561.84,이천시,은평구
1873.53,이천시,서대문구
3241.51,이천시,마포구
2322.73,이천시,양천구
3337.38,이천시,강서구
4835.24,이천시,구로구
3445.39,이천시,금천구
5580.64,이천시,영등포구
3612.6,이천시,동작구
5694.07,이천시,관악구
10658.92,이천시,서초구
14142.53,이천시,강남구
21786.29,이천시,송파구
17677.86,이천시,강동구
1596.07,안성시,종로구
1823.04,안성시,중구
1789.89,안성시,용산구
2686.49,안성시,성동구
2520.41,안성시,광진구
2057.06,안성시,동대문구
1874.34,안성시,중랑구
2044.62,안성시,성북구
1098.66,안성시,강북구
1135.07,안성시,도봉구
1966.63,안성시,노원구
1686.85,안성시,은평구
1332.02,안성시,서대문구
2575.33,안성시,마포구
1855.6,안성시,양천구
2589.17,안성시,강서구
3344.25,안성시,구로구
2055.17,안성시,금천구
3857.74,안성시,영등포구
3623.32,안성시,동작구
3204.12,안성시,관악구
7870.68,안성시,서초구
7495.14,안성시,강남구
7731.12,안성시,송파구
4376.81,안성시,강동구
10344.42,김포시,종로구
11305.5,김포시,중구
13292.12,김포시,용산구
7502.12,김포시,성동구
6126.78,김포시,광진구
5891.21,김포시,동대문구
4922.7,김포시,중랑구
8589.48,김포시,성북구
4688.45,김포시,강북구
4430.18,김포시,도봉구
7877.29,김포시,노원구
23465.0,김포시,은평구
18189.93,김포시,서대문구
44023.13,김포시,마포구
53248.84,김포시,양천구
180669.96,김포시,강서구
27964.15,김포시,구로구
7853.53,김포시,금천구
47742.14,김포시,영등포구
17080.48,김포시,동작구
13997.18,김포시,관악구
17717.85,김포시,서초구
17950.06,김포시,강남구
11859.87,김포시,송파구
5768.97,김포시,강동구
8954.9,화성시,종로구
10764.73,화성시,중구
10213.88,화성시,용산구
10284.06,화성시,성동구
11493.54,화성시,광진구
6399.94,화성시,동대문구
7208.22,화성시,중랑구
7725.98,화성시,성북구
4589.39,화성시,강북구
4051.87,화성시,도봉구
7274.44,화성시,노원구
7705.83,화성시,은평구
7137.24,화성시,서대문구
14496.67,화성시,마포구
12656.9,화성시,양천구
15298.32,화성시,강서구
29291.42,화성시,구로구
21157.87,화성시,금천구
25429.02,화성시,영등포구
20139.81,화성시,동작구
25736.21,화성시,관악구
41701.06,화성시,서초구
48544.45,화성시,강남구
39413.83,화성시,송파구
17069.75,화성시,강동구
6011.28,광주시,종로구
6437.27,광주시,중구
6900.61,광주시,용산구
12249.98,광주시,성동구
21002.02,광주시,광진구
10031.21,광주시,동대문구
12502.01,광주시,중랑구
7460.84,광주시,성북구
5215.4,광주시,강북구
4322.72,광주시,도봉구
9545.75,광주시,노원구
4527.77,광주시,은평구
3878.76,광주시,서대문구
6730.28,광주시,마포구
4282.73,광주시,양천구
6566.38,광주시,강서구
7788.04,광주시,구로구
4953.7,광주시,금천구
8939.04,광주시,영등포구
7986.21,광주시,동작구
11074.7,광주시,관악구
26120.46,광주시,서초구
45535.94,광주시,강남구
77130.25,광주시,송파구
54281.85,광주시,강동구
10342.13,양주시,종로구
6900.54,양주시,중구
5452.93,양주시,용산구
7631.38,양주시,성동구
9536.51,양주시,광진구
13207.72,양주시,동대문구
18206.3,양주시,중랑구
20418.0,양주시,성북구
22382.76,양주시,강북구
44360.13,양주시,도봉구
53439.61,양주시,노원구
43417.98,양주시,은평구
10786.5,양주시,서대문구
9861.94,양주시,마포구
4798.6,양주시,양천구
9739.05,양주시,강서구
7353.44,양주시,구로구
3544.87,양주시,금천구
9397.77,양주시,영등포구
4744.39,양주시,동작구
4936.33,양주시,관악구
6055.2,양주시,서초구
9629.45,양주시,강남구
14369.36,양주시,송파구
11056.66,양주시,강동구
4786.82,포천시,종로구
3746.09,포천시,중구
3635.55,포천시,용산구
8065.89,포천시,성동구
11211.91,포천시,광진구
12302.1,포천시,동대문구
22571.61,포천시,중랑구
13489.08,포천시,성북구
14714.92,포천시,강북구
29198.73,포천시,도봉구
47233.1,포천시,노원구
6801.52,포천시,은평구
3538.36,포천시,서대문구
4865.54,포천시,마포구
3571.61,포천시,양천구
5186.99,포천시,강서구
3605.51,포천시,구로구
1607.8,포천시,금천구
4624.68,포천시,영등포구
4276.84,포천시,동작구
3733.17,포천시,관악구
5956.14,포천시,서초구
10075.24,포천시,강남구
18009.59,포천시,송파구
14150.82,포천시,강동구
1631.27,여주시,종로구
1925.26,여주시,중구
2465.44,여주시,용산구
3225.54,여주시,성동구
4943.46,여주시,광진구
3366.37,여주시,동대문구
3492.68,여주시,중랑구
2640.26,여주시,성북구
1454.4,여주시,강북구
1389.14,여주시,도봉구
3294.22,여주시,노원구
1851.35,여주시,은평구
1520.41,여주시,서대문구
2259.27,여주시,마포구
1852.04,여주시,양천구
2236.44,여주시,강서구
2472.49,여주시,구로구
1422.43,여주시,금천구
3064.2,여주시,영등포구
2726.76,여주시,동작구
3093.11,여주시,관악구
7849.12,여주시,서초구
11264.84,여주시,강남구
12255.84,여주시,송파구
7474.25,여주시,강동구
1098.41,연천군,종로구
749.02,연천군,중구
828.23,연천군,용산구
1075.36,연천군,성동구
1447.52,연천군,광진구
2610.23,연천군,동대문구
2510.05,연천군,중랑구
3130.18,연천군,성북구
3378.79,연천군,강북구
5988.27,연천군,도봉구
6530.9,연천군,노원구
2754.94,연천군,은평구
1596.84,연천군,서대문구
1649.89,연천군,마포구
1169.15,연천군,양천구
2493.68,연천군,강서구
1496.93,연천군,구로구
483.21,연천군,금천구
1456.65,연천군,영등포구
1091.01,연천군,동작구
788.95,연천군,관악구
849.31,연천군,서초구
1241.62,연천군,강남구
1709.58,연천군,송파구
1693.37,연천군,강동구
4072.07,가평군,종로구
3391.16,가평군,중구
4583.32,가평군,용산구
6469.99,가평군,성동구
9396.99,가평군,광진구
9718.4,가평군,동대문구
15051.81,가평군,중랑구
7591.17,가평군,성북구
5381.66,가평군,강북구
5590.17,가평군,도봉구
12572.58,가평군,노원구
4829.02,가평군,은평구
3460.98,가평군,서대문구
4978.22,가평군,마포구
3775.08,가평군,양천구
4996.9,가평군,강서구
4487.32,가평군,구로구
1887.37,가평군,금천구
5352.04,가평군,영등포구
4556.69,가평군,동작구
4602.88,가평군,관악구
7076.22,가평군,서초구
12523.67,가평군,강남구
16840.12,가평군,송파구
13160.92,가평군,강동구
5268.09,양평군,종로구
4807.54,양평군,중구
6071.29,양평군,용산구
12518.72,양평군,성동구
15497.97,양평군,광진구
14475.51,양평군,동대문구
19669.97,양평군,중랑구
9799.31,양평군,성북구
5579.04,양평군,강북구
6780.31,양평군,도봉구
14705.88,양평군,노원구
5496.01,양평군,은평구
4598.27,양평군,서대문구
6325.89,양평군,마포구
3370.9,양평군,양천구
5483.08,양평군,강서구
3805.28,양평군,구로구
1909.94,양평군,금천구
6029.11,양평군,영등포구
6196.53,양평군,동작구
5321.43,양평군,관악구
11555.84,양평군,서초구
19187.73,양평군,강남구
30628.37,양평군,송파구
26833.85,양평군,강동구
13937.9,강원도,종로구
15230.35,강원도,중구
20526.42,강원도,용산구
23910.41,강원도,성동구
34086.54,강원도,광진구
30209.81,강원도,동대문구
33490.49,강원도,중랑구
25432.11,강원도,성북구
15573.9,강원도,강북구
17879.27,강원도,도봉구
37823.19,강원도,노원구
19064.81,강원도,은평구
15300.05,강원도,서대문구
22938.15,강원도,마포구
15651.86,강원도,양천구
23112.87,강원도,강서구
17745.99,강원도,구로구
9243.07,강원도,금천구
23854.43,강원도,영등포구
19414.39,강원도,동작구
20627.94,강원도,관악구
37760.53,강원도,서초구
46347.01,강원도,강남구
62782.06,강원도,송파구
45948.85,강원도,강동구
7131.06,충청북도,종로구
7535.37,충청북도,중구
8028.96,충청북도,용산구
9616.34,충청북도,성동구
13783.57,충청북도,광진구
9347.61,충청북도,동대문구
9364.76,충청북도,중랑구
8774.789999999999,충청북도,성북구
5738.65,충청북도,강북구
5721.76,충청북도,도봉구
11248.15,충청북도,노원구
7731.73,충청북도,은평구
6911.43,충청북도,서대문구
10634.98,충청북도,마포구
7510.78,충청북도,양천구
10549.9,충청북도,강서구
11310.26,충청북도,구로구
6284.67,충청북도,금천구
13385.38,충청북도,영등포구
11168.71,충청북도,동작구
11600.33,충청북도,관악구
22895.27,충청북도,서초구
23237.43,충청북도,강남구
29234.95,충청북도,송파구
19132.93,충청북도,강동구
10433.28,충청남도,종로구
9743.38,충청남도,중구
13445.33,충청남도,용산구
11218.59,충청남도,성동구
13203.47,충청남도,광진구
9970.94,충청남도,동대문구
10392.66,충청남도,중랑구
11509.47,충청남도,성북구
7369.26,충청남도,강북구
6091.18,충청남도,도봉구
11992.7,충청남도,노원구
11978.54,충청남도,은평구
10424.19,충청남도,서대문구
16651.53,충청남도,마포구
14910.53,충청남도,양천구
19301.06,충청남도,강서구
23733.5,충청남도,구로구
13514.51,충청남도,금천구
25822.91,충청남도,영등포구
17929.87,충청남도,동작구
21885.67,충청남도,관악구
31957.88,충청남도,서초구
30863.72,충청남도,강남구
31534.74,충청남도,송파구
16601.67,충청남도,강동구
2981.25,전라북도,종로구
2962.19,전라북도,중구
7136.36,전라북도,용산구
3393.27,전라북도,성동구
4867.77,전라북도,광진구
3439.41,전라북도,동대문구
3418.4,전라북도,중랑구
3965.41,전라북도,성북구
2259.71,전라북도,강북구
1829.08,전라북도,도봉구
4161.34,전라북도,노원구
3772.17,전라북도,은평구
3425.81,전라북도,서대문구
4717.19,전라북도,마포구
3794.67,전라북도,양천구
5573.02,전라북도,강서구
4570.12,전라북도,구로구
2478.86,전라북도,금천구
5537.23,전라북도,영등포구
4532.03,전라북도,동작구
6200.83,전라북도,관악구
11399.37,전라북도,서초구
10999.11,전라북도,강남구
10741.91,전라북도,송파구
5865.15,전라북도,강동구
2129.08,전라남도,종로구
1965.83,전라남도,중구
4832.98,전라남도,용산구
1863.03,전라남도,성동구
2489.27,전라남도,광진구
1976.34,전라남도,동대문구
1923.37,전라남도,중랑구
2135.42,전라남도,성북구
1295.41,전라남도,강북구
1172.33,전라남도,도봉구
2354.79,전라남도,노원구
2443.14,전라남도,은평구
1939.69,전라남도,서대문구
2440.46,전라남도,마포구
2389.24,전라남도,양천구
4466.0,전라남도,강서구
2826.35,전라남도,구로구
1265.11,전라남도,금천구
3434.58,전라남도,영등포구
2686.53,전라남도,동작구
3161.08,전라남도,관악구
5605.79,전라남도,서초구
6320.95,전라남도,강남구
6458.81,전라남도,송파구
3385.27,전라남도,강동구
3804.71,경상북도,종로구
4614.83,경상북도,중구
5450.07,경상북도,용산구
3828.37,경상북도,성동구
5876.57,경상북도,광진구
4513.29,경상북도,동대문구
3649.35,경상북도,중랑구
4087.66,경상북도,성북구
2337.6,경상북도,강북구
2515.74,경상북도,도봉구
5194.59,경상북도,노원구
4250.75,경상북도,은평구
3713.87,경상북도,서대문구
5558.29,경상북도,마포구
3594.81,경상북도,양천구
5622.1,경상북도,강서구
4225.97,경상북도,구로구
2749.81,경상북도,금천구
6002.2,경상북도,영등포구
4504.05,경상북도,동작구
5466.6,경상북도,관악구
9748.51,경상북도,서초구
11086.96,경상북도,강남구
12883.87,경상북도,송파구
7248.69,경상북도,강동구
1974.9,경상남도,종로구
2770.02,경상남도,중구
2585.8,경상남도,용산구
1620.54,경상남도,성동구
2375.84,경상남도,광진구
1567.74,경상남도,동대문구
1489.93,경상남도,중랑구
1912.8,경상남도,성북구
1063.9,경상남도,강북구
730.66,경상남도,도봉구
1687.76,경상남도,노원구
1607.66,경상남도,은평구
1484.26,경상남도,서대문구
2422.47,경상남도,마포구
1177.67,경상남도,양천구
2773.48,경상남도,강서구
1756.05,경상남도,구로구
953.18,경상남도,금천구
3058.22,경상남도,영등포구
2069.89,경상남도,동작구
2805.86,경상남도,관악구
6865.68,경상남도,서초구
4882.19,경상남도,강남구
4993.1,경상남도,송파구
2395.12,경상남도,강동구
1429.2,제주특별자치도,종로구
1284.97,제주특별자치도,중구
1733.6,제주특별자치도,용산구
1528.81,제주특별자치도,성동구
1197.09,제주특별자치도,광진구
1181.11,제주특별자치도,동대문구
994.81,제주특별자치도,중랑구
1917.81,제주특별자치도,성북구
732.1,제주특별자치도,강북구
725.15,제주특별자치도,도봉구
1526.26,제주특별자치도,노원구
1971.62,제주특별자치도,은평구
1754.33,제주특별자치도,서대문구
2741.37,제주특별자치도,마포구
1866.28,제주특별자치도,양천구
18748.27,제주특별자치도,강서구
1586.27,제주특별자치도,구로구
725.91,제주특별자치도,금천구
2718.22,제주특별자치도,영등포구
1658.58,제주특별자치도,동작구
1840.67,제주특별자치도,관악구
3455.33,제주특별자치도,서초구
4683.32,제주특별자치도,강남구
3942.48,제주특별자치도,송파구
2239.09,제주특별자치도,강동구
